title_bout,weight_class,gender,empty_arena,better_rank,lose_streak_dif,win_streak_dif,longest_win_streak_dif,win_dif,loss_dif,total_round_dif,total_title_bout_dif,ko_dif,sub_dif,height_dif,reach_dif,age_dif,sig_str_dif,avg_sub_att_dif,avg_td_dif,B_odds,R_odds,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,Winner
-0.22941573387056183,1.0925291565375843,-0.34095772301525573,-0.37908271353848844,0.5352744498698666,-0.111627367961502,0.09180234001259122,1.3577714391334759,1.096010254077486,-0.14753607062505408,0.8240614162334995,0.8058294650295655,-1.1980283655646229,3.0491681465316756,0.3582256219263787,0.02291152737722051,-0.0803763471365575,-0.379519609988058,1.0204057900958659,0.8620327236523572,0.3021250910859729,-0.12300499640480528,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
-0.22941573387056183,-1.1686840039101776,-0.34095772301525573,-0.37908271353848844,0.5352744498698666,-0.111627367961502,0.09180234001259122,0.3737313048760187,0.3517541852205525,-0.14753607062505408,0.07393621457553404,-0.41781401845356697,0.23190035771287998,0.16370870901947462,0.7167298741005613,1.1109240188331542,-0.27428428460350246,-2.4060711959025483,0.05670409958724647,0.717351164461822,0.4224137803040113,-0.30730002653427324,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.22941573387056183,0.44646825355250946,-0.34095772301525573,-0.37908271353848844,-1.5991877159335273,-0.111627367961502,0.09180234001259122,0.3737313048760187,0.5998395415061971,-0.4958475278805334,0.6509556004662767,0.19400772328799926,1.1851861732312152,0.16370870901947462,0.3582256219263787,0.29491465024120395,1.0830712776651126,0.8230320427156371,0.0073918781698881645,-0.7968406430411221,0.1818364018679346,-0.049286984353018086,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.22941573387056183,1.0925291565375843,-0.34095772301525573,-0.37908271353848844,0.5352744498698666,-2.125092976986725,-1.0719317566987459,-0.1182887622527099,-0.1444165273507366,-0.8441589851360128,0.01623427598645977,0.19400772328799926,-0.2447425500462876,1.317892484024355,1.0752341262747438,0.5669177731051873,0.5013474652642774,-0.7447554402810348,1.07112693188845,-1.410318822127394,1.1641940304819145,-1.0444801470521452,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.22941573387056183,0.7694987050450468,2.93291494076307,-0.37908271353848844,0.5352744498698666,-0.111627367961502,0.09180234001259122,0.3737313048760187,0.10366882893490795,-0.4958475278805334,0.1316381531646083,0.19400772328799926,0.23190035771287998,0.16370870901947462,0.3582256219263787,-0.7930978412147298,-0.0803763471365575,0.18520092877827188,-0.2983438917773494,-2.6784101345420575,0.5226543546523765,-0.43630654762490084,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.22941573387056183,-0.19959264943256533,-0.34095772301525573,-0.37908271353848844,0.5352744498698666,-2.125092976986725,-0.4900647083430773,0.3737313048760187,0.3517541852205525,-1.5407818996469713,0.7086575390553509,0.19400772328799926,0.23190035771287998,0.16370870901947462,-0.3587828824219863,0.29491465024120395,0.8891633401981675,-1.7669084930008043,-0.890090544051676,-0.4741440281711182,0.4625100100433574,-0.3810180385860604,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.22941573387056183,0.12343780205997205,-0.34095772301525573,-0.37908271353848844,0.5352744498698666,0.8951054365511094,0.09180234001259122,-0.6103088293814385,-0.1444165273507366,0.5490868438859046,-0.15687153978076301,0.19400772328799926,-0.2447425500462876,0.16370870901947462,1.0752341262747438,-0.5210947183507464,0.5013474652642774,-1.1299651050396915,0.05670409958724647,0.12160356814535186,0.9035685371761646,-0.8601851169226772,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
-0.22941573387056183,-1.1686840039101776,-0.34095772301525573,-0.37908271353848844,0.5352744498698666,-0.111627367961502,0.09180234001259122,-0.6103088293814385,-0.6405872399220256,0.8973983011413839,-0.6184870484933571,0.19400772328799926,0.23190035771287998,-0.9904750659854057,0.3582256219263787,0.02291152737722051,-0.46819222207044753,0.9450943644503451,0.7963874149301545,0.12160356814535186,-0.8005212267460451,0.853758663281375,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.22941573387056183,0.12343780205997205,-0.34095772301525573,-0.37908271353848844,0.5352744498698666,-0.111627367961502,0.09180234001259122,-0.1182887622527099,-0.8886725962076701,1.5940212156523428,-0.9069967414387284,0.19400772328799926,-1.6746712733237905,0.16370870901947462,1.0752341262747438,1.1109240188331542,2.8282427148676175,1.0439547573813277,1.025016803093691,0.06744469569878662,-0.7604249970066991,0.8168996572554814,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.22941573387056183,1.4155596080301216,-0.34095772301525573,-0.37908271353848844,-1.5991877159335273,-0.111627367961502,0.09180234001259122,-0.1182887622527099,0.5998395415061971,-1.5407818996469713,0.6509556004662767,0.8058294650295655,0.23190035771287998,1.317892484024355,-0.3587828824219863,0.8389208959691709,-0.8560080970043374,-0.47082856767226805,0.5301014214067077,-1.5464897015407644,1.4448676386573371,-1.5973652374405491,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
